Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total
18567,62,Female,No,Smartwatch,SWT567,2,Cancelled,PayPal,1378.5,459.5,3,2024-01-16,Expedited,"Extended Warranty, Impulse Item, Accessory",107.89
18568,74,Male,No,Smartphone,SMP234,5,Cancelled,PayPal,6838.08,1139.68,6,2024-03-22,Same Day,Accessory,61.77
18568,74,Male,No,Laptop,LTP123,5,Cancelled,PayPal,2697.28,674.32,4,2024-04-19,Same Day,"Accessory, Accessory, Extended Warranty",257.59
18568,74,Male,Yes,Smartphone,SMP234,3,Completed,Credit Card,4558.72,1139.68,4,2024-05-03,Same Day,"Extended Warranty, Impulse Item, Impulse Item",102.38
18568,74,Male,No,Headphones,HDP456,1,Cancelled,Credit Card,3611.8,361.18,10,2024-06-07,Same Day,"Extended Warranty, Extended Warranty",92.98
18568,74,Male,No,Smartwatch,SWT567,4,Completed,Credit Card,3676,459.5,8,2024-06-26,Standard,"Impulse Item, Extended Warranty, Accessory",240.71
18571,49,Female,Yes,Headphones,HDP456,2,Cancelled,PayPal,2528.26,361.18,7,2024-06-30,Standard,,0
18572,68,Male,Yes,Smartphone,SMP234,2,Cancelled,Credit Card,1139.68,1139.68,1,2024-08-26,Standard,Accessory,27.17
18573,53,Male,No,Headphones,HDP456,5,Completed,PayPal,1805.9,361.18,5,2024-03-16,Standard,Extended Warranty,60.17
18573,53,Male,No,Laptop,LTP123,5,Cancelled,Bank Transfer,6743.2,674.32,10,2024-06-02,Same Day,"Impulse Item, Extended Warranty, Accessory",218.23
18574,84,Male,No,Laptop,LTP123,4,Completed,Bank Transfer,6068.88,674.32,9,2024-08-16,Standard,"Extended Warranty, Impulse Item",108.64
18575,44,Male,No,Smartphone,SMP234,5,Completed,Bank Transfer,10257.12,1139.68,9,2024-04-05,Expedited,,0
18575,44,Male,No,Laptop,LTP123,3,Completed,Bank Transfer,2697.28,674.32,4,2024-08-19,Standard,Extended Warranty,32.61
18578,79,Male,No,Headphones,HDP456,5,Completed,Credit Card,2889.44,361.18,8,2024-05-25,Standard,,0
18579,86,Male,Yes,Smartphone,SMP234,4,Cancelled,PayPal,3419.04,1139.68,3,2024-04-04,Same Day,,0
18586,86,Female,No,Smartphone,SMP234,2,Cancelled,Bank Transfer,4558.72,1139.68,4,2024-01-11,Standard,,0
18586,86,Female,No,Laptop,LTP123,3,Completed,Credit Card,4045.92,674.32,6,2024-02-18,Expedited,"Impulse Item, Impulse Item",177.63
18590,63,Female,Yes,Tablet,TBL345,5,Completed,Credit Card,7077.69,786.41,9,2024-05-09,Expedited,Accessory,94.35
18592,91,Female,No,Laptop,LTP123,4,Cancelled,PayPal,6068.88,674.32,9,2024-01-19,Expedited,"Impulse Item, Impulse Item",100.84
18593,98,Male,No,Smartphone,SMP234,4,Completed,Bank Transfer,3419.04,1139.68,3,2024-03-28,Standard,"Accessory, Impulse Item, Impulse Item",142.76
18594,53,Male,No,Headphones,HDP456,5,Cancelled,Credit Card,3611.8,361.18,10,2024-09-17,Same Day,"Impulse Item, Accessory, Impulse Item",198.16
18595,80,Male,No,Laptop,LTP123,4,Completed,PayPal,4720.24,674.32,7,2024-06-06,Standard,"Accessory, Extended Warranty",83.75
18597,48,Female,No,Laptop,LTP123,5,Completed,Credit Card,2022.96,674.32,3,2024-07-31,Same Day,"Accessory, Accessory",115.01
18598,82,Male,No,Headphones,HDP456,3,Cancelled,Credit Card,1083.54,361.18,3,2024-07-21,Standard,"Accessory, Extended Warranty, Impulse Item",134.04
18600,93,Male,No,Smartphone,SMP234,2,Completed,PayPal,1139.68,1139.68,1,2024-08-25,Same Day,,0
18601,53,Female,Yes,Headphones,HDP456,1,Completed,PayPal,361.18,361.18,1,2024-01-15,Standard,,0
18601,53,Female,No,Tablet,TBL345,5,Completed,Bank Transfer,3145.64,786.41,4,2024-05-18,Same Day,,0
18602,66,Female,Yes,Laptop,LTP123,3,Cancelled,Credit Card,6743.2,674.32,10,2024-01-30,Standard,"Extended Warranty, Impulse Item",136.04
18603,70,Male,No,Headphones,HDP456,1,Completed,Credit Card,1444.72,361.18,4,2024-08-09,Standard,,0
18604,72,Female,No,Smartwatch,SWT567,1,Completed,Credit Card,459.5,459.5,1,2024-02-28,Standard,"Accessory, Accessory",130.68
18606,63,Female,No,Smartphone,SMP234,1,Completed,PayPal,6838.08,1139.68,6,2024-05-26,Standard,"Accessory, Accessory, Extended Warranty",109.77
18608,40,Male,Yes,Tablet,TBL345,1,Completed,Credit Card,2359.23,786.41,3,2024-07-11,Expedited,,0
18609,93,Female,No,Smartphone,SMP234,4,Completed,PayPal,9117.44,1139.68,8,2024-01-29,Expedited,,0
18610,30,Female,No,Tablet,TBL345,3,Completed,Credit Card,7077.69,786.41,9,2024-02-16,Same Day,,0
18610,30,Female,No,Headphones,HDP456,4,Cancelled,PayPal,2167.08,361.18,6,2024-06-01,Expedited,,0
18612,22,Male,Yes,Tablet,TBL345,1,Cancelled,PayPal,3932.05,786.41,5,2024-05-25,Standard,,0
18615,35,Female,Yes,Tablet,TBL345,5,Completed,Bank Transfer,7077.69,786.41,9,2024-08-14,Standard,"Impulse Item, Impulse Item, Extended Warranty",104.32
18616,42,Male,No,Laptop,LTP123,5,Completed,Credit Card,6068.88,674.32,9,2024-03-25,Standard,"Extended Warranty, Accessory, Impulse Item",271.59
18616,42,Male,Yes,Headphones,HDP456,4,Completed,Credit Card,1083.54,361.18,3,2024-06-09,Same Day,"Extended Warranty, Impulse Item",77.99
18617,51,Male,Yes,Smartphone,SMP234,4,Completed,Credit Card,5698.4,1139.68,5,2024-05-20,Same Day,Extended Warranty,18.3
18619,54,Female,No,Headphones,HDP456,5,Cancelled,Bank Transfer,1444.72,361.18,4,2024-01-08,Standard,"Impulse Item, Impulse Item, Extended Warranty",196.43
18620,99,Female,No,Laptop,LTP123,4,Completed,Credit Card,4045.92,674.32,6,2024-05-20,Standard,,0
18620,99,Female,Yes,Laptop,LTP123,3,Completed,Bank Transfer,6068.88,674.32,9,2024-08-15,Same Day,Extended Warranty,43.84
18620,99,Female,Yes,Smartwatch,SWT567,2,Completed,Credit Card,459.5,459.5,1,2024-08-31,Same Day,"Extended Warranty, Accessory",65.13
18621,25,Female,No,Smartphone,SMP234,1,Completed,Credit Card,6838.08,1139.68,6,2024-07-12,Expedited,"Accessory, Extended Warranty, Impulse Item",170.9
18622,70,Female,No,Headphones,HDP456,1,Completed,PayPal,3611.8,361.18,10,2024-03-25,Expedited,"Impulse Item, Impulse Item, Impulse Item",155.84
18622,70,Female,No,Laptop,LTP123,4,Completed,Credit Card,4720.24,674.32,7,2024-05-25,Expedited,"Accessory, Accessory",80.41
18622,70,Female,No,Laptop,LTP123,5,Completed,PayPal,2697.28,674.32,4,2024-07-17,Same Day,"Impulse Item, Impulse Item, Accessory",182.12
18626,55,Female,No,Tablet,TBL345,1,Completed,Bank Transfer,4718.46,786.41,6,2024-03-27,Expedited,"Extended Warranty, Accessory",136.41
18626,55,Female,Yes,Tablet,TBL345,4,Cancelled,Credit Card,7864.1,786.41,10,2024-06-19,Same Day,,0
18629,40,Male,No,Smartphone,SMP234,1,Completed,Bank Transfer,2279.36,1139.68,2,2024-04-18,Expedited,Accessory,74.9
18629,40,Male,No,Tablet,TBL345,3,Completed,Credit Card,3932.05,786.41,5,2024-09-12,Standard,Accessory,81.17
18631,34,Male,No,Tablet,TBL345,4,Completed,PayPal,6291.28,786.41,8,2024-01-26,Expedited,"Accessory, Impulse Item",175.47
18631,34,Male,Yes,Tablet,TBL345,3,Completed,Bank Transfer,7864.1,786.41,10,2024-03-08,Same Day,"Accessory, Accessory, Impulse Item",232.03
18631,34,Male,No,Smartphone,SMP234,2,Completed,PayPal,10257.12,1139.68,9,2024-06-06,Same Day,,0
18632,62,Male,No,Laptop,LTP123,1,Completed,PayPal,1348.64,674.32,2,2024-03-08,Same Day,"Impulse Item, Extended Warranty",107.33
18634,96,Female,No,Headphones,HDP456,1,Completed,PayPal,1444.72,361.18,4,2024-01-07,Standard,,0
18634,96,Female,No,Tablet,TBL345,1,Completed,Bank Transfer,4718.46,786.41,6,2024-07-28,Expedited,"Impulse Item, Extended Warranty, Extended Warranty",110.57
18635,54,Male,No,Smartwatch,SWT567,1,Cancelled,Credit Card,3676,459.5,8,2024-03-25,Expedited,Extended Warranty,59.44
18635,54,Male,No,Smartphone,SMP234,2,Completed,Bank Transfer,3419.04,1139.68,3,2024-09-02,Standard,,0
18636,56,Female,No,Headphones,HDP456,2,Completed,Bank Transfer,3611.8,361.18,10,2024-04-01,Standard,Impulse Item,81.79
18636,56,Female,No,Headphones,HDP456,1,Completed,PayPal,722.36,361.18,2,2024-08-01,Standard,,0
18637,95,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,459.5,459.5,1,2024-01-12,Same Day,Extended Warranty,53.16
18637,95,Male,Yes,Laptop,LTP123,5,Cancelled,Credit Card,5394.56,674.32,8,2024-06-18,Expedited,,0
18637,95,Male,No,Laptop,LTP123,1,Completed,Bank Transfer,2022.96,674.32,3,2024-07-27,Same Day,Accessory,28.91
18638,24,Male,No,Smartwatch,SWT567,2,Completed,PayPal,1838,459.5,4,2024-07-17,Standard,"Impulse Item, Extended Warranty, Extended Warranty",230.57
18639,96,Male,No,Laptop,LTP123,4,Completed,PayPal,2022.96,674.32,3,2024-04-04,Same Day,Extended Warranty,32.02
18639,96,Male,No,Laptop,LTP123,2,Completed,PayPal,2022.96,674.32,3,2024-07-18,Standard,"Extended Warranty, Extended Warranty",145.02
18640,27,Female,No,Smartphone,SMP234,2,Completed,Credit Card,3419.04,1139.68,3,2024-02-02,Standard,"Impulse Item, Extended Warranty",94.2
18640,27,Female,No,Smartwatch,SWT567,4,Cancelled,PayPal,3216.5,459.5,7,2024-07-02,Expedited,Extended Warranty,44.46
18640,27,Female,No,Smartwatch,SWT567,3,Completed,Bank Transfer,1838,459.5,4,2024-07-24,Same Day,,0
18642,99,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,2297.5,459.5,5,2024-03-03,Same Day,,0
18642,99,Female,No,Laptop,LTP123,4,Completed,PayPal,6068.88,674.32,9,2024-06-20,Standard,"Extended Warranty, Impulse Item, Impulse Item",98.57
18644,94,Male,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,4135.5,459.5,9,2024-05-20,Standard,"Impulse Item, Impulse Item, Extended Warranty",120.35
18645,77,Female,No,Smartphone,SMP234,1,Completed,Bank Transfer,5698.4,1139.68,5,2024-01-04,Standard,"Accessory, Extended Warranty",51.01
18646,51,Female,No,Headphones,HDP456,1,Cancelled,Credit Card,361.18,361.18,1,2024-01-04,Standard,,0
18646,51,Female,No,Laptop,LTP123,2,Completed,PayPal,3371.6,674.32,5,2024-01-28,Same Day,"Accessory, Extended Warranty",127.25
18646,51,Female,No,Tablet,TBL345,1,Completed,PayPal,1572.82,786.41,2,2024-01-30,Standard,,0
18648,37,Female,No,Headphones,HDP456,4,Completed,Credit Card,1805.9,361.18,5,2024-04-03,Standard,"Accessory, Impulse Item",98.93
18648,37,Female,No,Smartwatch,SWT567,3,Completed,Bank Transfer,1838,459.5,4,2024-06-26,Expedited,"Accessory, Impulse Item, Accessory",89.2
18650,39,Male,No,Headphones,HDP456,3,Completed,PayPal,2889.44,361.18,8,2024-01-13,Standard,"Impulse Item, Impulse Item",141.83
18650,39,Male,Yes,Smartwatch,SWT567,2,Completed,Bank Transfer,2297.5,459.5,5,2024-02-28,Same Day,Impulse Item,92.07
18650,39,Male,No,Headphones,HDP456,2,Completed,Credit Card,1083.54,361.18,3,2024-06-23,Expedited,Accessory,36.67
18651,76,Male,No,Headphones,HDP456,5,Cancelled,Bank Transfer,2889.44,361.18,8,2024-03-07,Expedited,"Extended Warranty, Impulse Item",137.64
18651,76,Male,Yes,Laptop,LTP123,1,Completed,Credit Card,3371.6,674.32,5,2024-08-11,Standard,,0
18651,76,Male,No,Headphones,HDP456,5,Completed,Bank Transfer,1444.72,361.18,4,2024-08-23,Same Day,"Accessory, Impulse Item",112.71
18652,62,Male,No,Headphones,HDP456,2,Completed,PayPal,3250.62,361.18,9,2024-04-20,Expedited,Extended Warranty,52.71
18653,84,Male,No,Headphones,HDP456,2,Completed,Credit Card,1805.9,361.18,5,2024-01-08,Standard,,0
18653,84,Male,Yes,Smartphone,SMP234,1,Completed,Credit Card,1139.68,1139.68,1,2024-09-13,Same Day,Accessory,26.55
18655,68,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,4045.92,674.32,6,2024-03-25,Same Day,"Impulse Item, Impulse Item, Impulse Item",154.73
18655,68,Female,No,Smartwatch,SWT567,2,Cancelled,Bank Transfer,919,459.5,2,2024-07-30,Standard,Accessory,19.47
18658,28,Male,No,Tablet,TBL345,5,Cancelled,Credit Card,6291.28,786.41,8,2024-02-08,Standard,,0
18658,28,Male,No,Headphones,HDP456,3,Cancelled,Bank Transfer,2167.08,361.18,6,2024-05-12,Same Day,"Accessory, Impulse Item, Impulse Item",95.01
18658,28,Male,Yes,Smartwatch,SWT567,1,Completed,Bank Transfer,1378.5,459.5,3,2024-08-05,Expedited,Impulse Item,59.1
18658,28,Male,Yes,Tablet,TBL345,2,Cancelled,Bank Transfer,6291.28,786.41,8,2024-09-10,Standard,Extended Warranty,60.19
18660,23,Female,No,Tablet,TBL345,3,Cancelled,PayPal,4718.46,786.41,6,2024-02-12,Standard,"Accessory, Accessory, Impulse Item",104.01
18661,33,Male,No,Laptop,LTP123,1,Cancelled,PayPal,2022.96,674.32,3,2024-02-18,Expedited,Extended Warranty,72.37
18662,21,Male,Yes,Headphones,HDP456,5,Completed,Bank Transfer,1805.9,361.18,5,2024-01-28,Expedited,"Impulse Item, Impulse Item",79.04
18662,21,Male,Yes,Tablet,TBL345,2,Completed,Credit Card,786.41,786.41,1,2024-04-10,Standard,"Accessory, Extended Warranty, Accessory",78.83
18662,21,Male,No,Laptop,LTP123,3,Completed,Bank Transfer,2697.28,674.32,4,2024-06-07,Standard,,0
18662,21,Male,No,Smartphone,SMP234,3,Cancelled,Bank Transfer,1139.68,1139.68,1,2024-08-22,Expedited,"Accessory, Extended Warranty, Impulse Item",132.41
18662,21,Male,Yes,Smartwatch,SWT567,2,Cancelled,Bank Transfer,3676,459.5,8,2024-09-22,Expedited,Extended Warranty,93.61
18663,47,Male,Yes,Smartwatch,SWT567,3,Completed,PayPal,1838,459.5,4,2024-02-21,Same Day,Extended Warranty,63.52
18663,47,Male,Yes,Tablet,TBL345,2,Cancelled,Bank Transfer,786.41,786.41,1,2024-04-25,Expedited,"Impulse Item, Accessory",60.66
18663,47,Male,No,Laptop,LTP123,4,Completed,PayPal,4720.24,674.32,7,2024-05-15,Same Day,"Impulse Item, Impulse Item, Accessory",77.83
18664,36,Male,No,Smartphone,SMP234,4,Completed,Credit Card,6838.08,1139.68,6,2024-08-17,Same Day,"Extended Warranty, Extended Warranty",50.61
18664,36,Male,No,Laptop,LTP123,2,Cancelled,Credit Card,2022.96,674.32,3,2024-09-08,Same Day,"Accessory, Impulse Item",91.92
18665,95,Female,No,Headphones,HDP456,5,Completed,Credit Card,2889.44,361.18,8,2024-01-28,Standard,"Extended Warranty, Accessory, Accessory",262.4
18665,95,Female,Yes,Smartwatch,SWT567,5,Completed,Credit Card,1838,459.5,4,2024-03-11,Expedited,,0
18666,48,Male,No,Smartphone,SMP234,2,Completed,Bank Transfer,1139.68,1139.68,1,2024-05-08,Same Day,Accessory,96.31
18667,26,Female,No,Smartwatch,SWT567,2,Completed,PayPal,1378.5,459.5,3,2024-01-08,Standard,"Accessory, Accessory, Impulse Item",104.57
18667,26,Female,No,Smartwatch,SWT567,4,Completed,Bank Transfer,3216.5,459.5,7,2024-04-04,Expedited,"Accessory, Extended Warranty, Extended Warranty",132.93
18667,26,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,4045.92,674.32,6,2024-06-12,Standard,,0
18668,90,Male,No,Headphones,HDP456,5,Completed,Credit Card,1805.9,361.18,5,2024-02-13,Expedited,Extended Warranty,17.59
18668,90,Male,No,Smartwatch,SWT567,1,Completed,PayPal,1378.5,459.5,3,2024-04-11,Expedited,"Impulse Item, Extended Warranty",185.82
18668,90,Male,No,Tablet,TBL345,2,Cancelled,Bank Transfer,786.41,786.41,1,2024-06-02,Expedited,"Accessory, Impulse Item, Accessory",217.1
18670,64,Female,No,Smartwatch,SWT567,3,Completed,Credit Card,1838,459.5,4,2024-05-31,Same Day,Impulse Item,68.02
18671,67,Male,No,Tablet,TBL345,4,Completed,Bank Transfer,4718.46,786.41,6,2024-03-05,Same Day,"Accessory, Impulse Item, Impulse Item",168.2
18671,67,Male,No,Headphones,HDP456,1,Cancelled,Credit Card,722.36,361.18,2,2024-05-13,Standard,Accessory,60.93
18673,90,Female,Yes,Smartwatch,SWT567,2,Cancelled,Bank Transfer,2757,459.5,6,2024-02-01,Expedited,"Extended Warranty, Extended Warranty",165.35
18675,58,Female,Yes,Tablet,TBL345,1,Completed,PayPal,6291.28,786.41,8,2024-07-06,Standard,,0
18676,41,Male,No,Smartphone,SMP234,1,Completed,Bank Transfer,11396.8,1139.68,10,2024-04-20,Standard,Accessory,86.27
18676,41,Male,No,Headphones,HDP456,5,Cancelled,PayPal,361.18,361.18,1,2024-05-11,Expedited,Impulse Item,11.35
18676,41,Male,No,Laptop,LTP123,2,Completed,PayPal,4720.24,674.32,7,2024-05-12,Same Day,Accessory,42.52
18677,31,Female,Yes,Smartphone,SMP234,2,Cancelled,Credit Card,5698.4,1139.68,5,2024-01-13,Expedited,"Accessory, Accessory, Accessory",74.95
18679,79,Female,No,Tablet,TBL345,4,Cancelled,Credit Card,3145.64,786.41,4,2024-02-15,Standard,"Extended Warranty, Impulse Item, Impulse Item",166.19
18679,79,Female,No,Headphones,HDP456,1,Completed,PayPal,2889.44,361.18,8,2024-09-20,Standard,"Extended Warranty, Impulse Item",94.15
18680,80,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,3932.05,786.41,5,2024-02-24,Same Day,"Accessory, Impulse Item",117.74
18681,99,Male,No,Laptop,LTP123,1,Completed,Credit Card,6068.88,674.32,9,2024-09-07,Expedited,Impulse Item,38.76
18682,96,Male,No,Tablet,TBL345,4,Cancelled,PayPal,7077.69,786.41,9,2024-03-11,Standard,Accessory,51.13
18682,96,Male,No,Tablet,TBL345,2,Completed,PayPal,1572.82,786.41,2,2024-08-16,Same Day,,0
18684,80,Female,No,Laptop,LTP123,3,Completed,PayPal,2697.28,674.32,4,2024-01-22,Expedited,Extended Warranty,16.29
18685,26,Male,No,Headphones,HDP456,5,Cancelled,Credit Card,1444.72,361.18,4,2024-03-24,Same Day,"Impulse Item, Accessory, Impulse Item",198.1
18685,26,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,2757,459.5,6,2024-06-25,Expedited,,0
18685,26,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,4595,459.5,10,2024-08-30,Expedited,,0
18686,89,Female,Yes,Tablet,TBL345,5,Completed,PayPal,3932.05,786.41,5,2024-04-09,Same Day,"Impulse Item, Impulse Item",85.82
18687,66,Female,No,Smartphone,SMP234,5,Cancelled,Credit Card,10257.12,1139.68,9,2024-06-16,Expedited,,0
18689,33,Female,Yes,Laptop,LTP123,1,Cancelled,PayPal,674.32,674.32,1,2024-07-08,Same Day,"Extended Warranty, Extended Warranty",59.43
18690,21,Female,No,Smartwatch,SWT567,5,Completed,PayPal,919,459.5,2,2024-03-25,Standard,"Extended Warranty, Extended Warranty",123.15
18690,21,Female,Yes,Smartwatch,SWT567,2,Completed,Credit Card,2757,459.5,6,2024-07-12,Expedited,"Accessory, Impulse Item, Accessory",205.01
18690,21,Female,No,Laptop,LTP123,5,Cancelled,Credit Card,4045.92,674.32,6,2024-09-22,Same Day,"Impulse Item, Extended Warranty",89.01
18692,30,Female,Yes,Tablet,TBL345,1,Cancelled,PayPal,786.41,786.41,1,2024-07-28,Same Day,"Extended Warranty, Impulse Item",92.88
18695,86,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,3145.64,786.41,4,2024-04-07,Same Day,"Accessory, Accessory",123.92
18695,86,Male,No,Smartwatch,SWT567,1,Completed,Credit Card,3216.5,459.5,7,2024-08-02,Standard,Accessory,56.35
18697,59,Female,No,Laptop,LTP123,3,Completed,Credit Card,4045.92,674.32,6,2024-01-10,Expedited,"Accessory, Accessory, Accessory",243.83
18699,29,Female,No,Smartwatch,SWT567,1,Completed,Credit Card,459.5,459.5,1,2024-07-05,Standard,"Accessory, Impulse Item, Impulse Item",129.63
18700,29,Female,No,Headphones,HDP456,2,Completed,PayPal,1444.72,361.18,4,2024-03-04,Same Day,"Impulse Item, Impulse Item, Impulse Item",199.01
18700,29,Female,No,Laptop,LTP123,1,Completed,Credit Card,1348.64,674.32,2,2024-07-29,Standard,,0
18701,99,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,4595,459.5,10,2024-08-12,Expedited,Impulse Item,73.75
18701,99,Male,No,Smartphone,SMP234,1,Completed,Bank Transfer,2279.36,1139.68,2,2024-08-20,Same Day,"Extended Warranty, Extended Warranty",35.97
18703,52,Male,Yes,Tablet,TBL345,3,Completed,Bank Transfer,7864.1,786.41,10,2024-01-07,Same Day,"Accessory, Impulse Item",116.85
18703,52,Male,Yes,Headphones,HDP456,1,Completed,PayPal,2889.44,361.18,8,2024-09-18,Same Day,"Extended Warranty, Extended Warranty",151.91
18704,41,Male,No,Smartwatch,SWT567,5,Cancelled,PayPal,2757,459.5,6,2024-07-22,Same Day,"Accessory, Accessory, Extended Warranty",142.75
18708,62,Male,No,Tablet,TBL345,5,Cancelled,Credit Card,6291.28,786.41,8,2024-03-04,Same Day,Extended Warranty,54.52
18709,96,Male,No,Headphones,HDP456,4,Completed,PayPal,722.36,361.18,2,2024-03-11,Same Day,Impulse Item,96.4
18710,25,Male,No,Tablet,TBL345,4,Cancelled,Bank Transfer,3932.05,786.41,5,2024-07-02,Expedited,,0
18711,36,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,1378.5,459.5,3,2024-08-23,Same Day,Impulse Item,17.49
18713,85,Male,No,Laptop,LTP123,1,Completed,PayPal,4720.24,674.32,7,2024-08-08,Expedited,"Accessory, Accessory, Impulse Item",222.02
18714,32,Male,No,Smartwatch,SWT567,2,Completed,Bank Transfer,2757,459.5,6,2024-06-12,Expedited,,0
18715,64,Male,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,3676,459.5,8,2024-09-18,Expedited,"Impulse Item, Extended Warranty, Impulse Item",126.98
18716,45,Male,No,Headphones,HDP456,3,Completed,PayPal,1805.9,361.18,5,2024-03-25,Same Day,Accessory,23.2
18716,45,Male,No,Smartphone,SMP234,4,Cancelled,Bank Transfer,9117.44,1139.68,8,2024-05-26,Expedited,"Impulse Item, Extended Warranty, Accessory",187.75
18717,100,Male,No,Headphones,HDP456,1,Cancelled,PayPal,3611.8,361.18,10,2024-08-02,Expedited,,0
18722,96,Male,No,Headphones,HDP456,4,Completed,Credit Card,3611.8,361.18,10,2024-01-26,Standard,Accessory,55.07
18722,96,Male,No,Smartwatch,SWT567,1,Completed,Credit Card,3216.5,459.5,7,2024-04-15,Same Day,"Impulse Item, Accessory, Extended Warranty",143.53
18724,60,Male,No,Headphones,HDP456,3,Cancelled,Credit Card,3250.62,361.18,9,2024-03-22,Same Day,,0
18724,60,Male,No,Smartphone,SMP234,3,Cancelled,PayPal,9117.44,1139.68,8,2024-05-06,Standard,Impulse Item,54.04
18724,60,Male,No,Tablet,TBL345,5,Completed,PayPal,2359.23,786.41,3,2024-07-29,Same Day,"Impulse Item, Extended Warranty, Extended Warranty",203.01
18725,86,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,3216.5,459.5,7,2024-02-25,Standard,Impulse Item,89.47
18727,71,Female,No,Tablet,TBL345,1,Completed,PayPal,3932.05,786.41,5,2024-02-20,Standard,Impulse Item,47.55
18727,71,Female,No,Smartwatch,SWT567,1,Cancelled,PayPal,2757,459.5,6,2024-04-10,Same Day,Accessory,86.41
18728,76,Male,No,Laptop,LTP123,1,Completed,Credit Card,6743.2,674.32,10,2024-02-29,Same Day,Extended Warranty,74.81
18729,85,Female,No,Smartphone,SMP234,2,Completed,PayPal,4558.72,1139.68,4,2024-03-19,Standard,Impulse Item,79.08
18731,21,Female,Yes,Headphones,HDP456,3,Completed,Bank Transfer,1444.72,361.18,4,2024-01-07,Same Day,"Extended Warranty, Impulse Item",161.43
18731,21,Female,No,Smartwatch,SWT567,5,Completed,Credit Card,459.5,459.5,1,2024-01-15,Expedited,"Accessory, Accessory",79.83
18731,21,Female,No,Headphones,HDP456,3,Completed,Bank Transfer,1083.54,361.18,3,2024-04-06,Same Day,"Accessory, Extended Warranty, Extended Warranty",223.21
18733,89,Male,Yes,Laptop,LTP123,1,Completed,Credit Card,5394.56,674.32,8,2024-05-22,Expedited,"Extended Warranty, Accessory, Accessory",113.86
18733,89,Male,No,Smartwatch,SWT567,1,Completed,PayPal,1378.5,459.5,3,2024-07-09,Same Day,Extended Warranty,94.26
18733,89,Male,Yes,Smartwatch,SWT567,4,Completed,Credit Card,3676,459.5,8,2024-07-22,Same Day,,0
18734,35,Male,No,Tablet,TBL345,1,Cancelled,Credit Card,2359.23,786.41,3,2024-05-27,Same Day,"Accessory, Accessory",30.78
18734,35,Male,No,Smartphone,SMP234,2,Cancelled,PayPal,7977.76,1139.68,7,2024-07-16,Expedited,"Impulse Item, Impulse Item, Accessory",282.11
18735,54,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,1838,459.5,4,2024-07-28,Standard,"Extended Warranty, Impulse Item",79.31
18735,54,Female,No,Headphones,HDP456,4,Completed,Bank Transfer,2528.26,361.18,7,2024-09-07,Expedited,Impulse Item,17.28
18735,54,Female,No,Smartwatch,SWT567,1,Completed,Bank Transfer,919,459.5,2,2024-09-16,Standard,"Accessory, Accessory",83.28
18736,72,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,786.41,786.41,1,2024-08-05,Standard,"Extended Warranty, Extended Warranty",104.2
18738,57,Male,No,Tablet,TBL345,2,Completed,Credit Card,3932.05,786.41,5,2024-07-07,Expedited,"Accessory, Accessory",121.35
18739,18,Male,No,Smartwatch,SWT567,3,Completed,Credit Card,4135.5,459.5,9,2024-02-03,Standard,"Extended Warranty, Extended Warranty",156.08
18741,61,Female,No,Tablet,TBL345,5,Completed,Bank Transfer,786.41,786.41,1,2024-02-16,Standard,"Impulse Item, Extended Warranty, Impulse Item",183.89
18742,44,Female,No,Smartphone,SMP234,1,Completed,PayPal,3419.04,1139.68,3,2024-01-05,Same Day,"Impulse Item, Accessory",123.24
18743,96,Male,No,Laptop,LTP123,2,Completed,PayPal,674.32,674.32,1,2024-02-11,Expedited,"Extended Warranty, Extended Warranty, Accessory",198.88
18743,96,Male,No,Smartphone,SMP234,1,Cancelled,Bank Transfer,6838.08,1139.68,6,2024-03-20,Same Day,"Accessory, Extended Warranty",116.29
18745,98,Male,No,Smartwatch,SWT567,5,Completed,PayPal,919,459.5,2,2024-03-22,Same Day,"Impulse Item, Accessory",94.66
18745,98,Male,No,Smartwatch,SWT567,5,Cancelled,PayPal,459.5,459.5,1,2024-05-23,Expedited,Accessory,74.54
18746,50,Female,No,Smartphone,SMP234,5,Completed,PayPal,11396.8,1139.68,10,2024-01-03,Standard,"Impulse Item, Extended Warranty, Impulse Item",213.73
18747,61,Male,No,Headphones,HDP456,4,Completed,Credit Card,722.36,361.18,2,2024-03-31,Same Day,Accessory,25.54
